,date,state,n_killed,n_injured
205939,2017-08-28,Virginia,0,1
205940,2017-08-28,Connecticut,0,1
205941,2017-08-28,Connecticut,0,0
205942,2017-08-28,Kansas,0,1
205943,2017-08-28,California,1,1
205944,2017-08-28,Virginia,1,0
205945,2017-08-28,Texas,1,0
205946,2017-08-28,Texas,0,0
205947,2017-08-28,South Dakota,0,0
205948,2017-08-28,Ohio,1,0
205949,2017-08-28,New York,0,1
205950,2017-08-28,Illinois,3,0
205951,2017-08-28,Oregon,0,0
205952,2017-08-28,Kentucky,1,0
205953,2017-08-28,Georgia,0,2
205954,2017-08-28,Georgia,1,0
205955,2017-08-28,Illinois,1,0
205956,2017-08-28,Arizona,0,1
205957,2017-08-28,Maryland,0,2
205958,2017-08-28,Connecticut,0,0
205959,2017-08-28,Illinois,0,1
205960,2017-08-28,South Carolina,0,0
205961,2017-08-28,Utah,0,0
205962,2017-08-28,Illinois,1,1
205963,2017-08-28,Kansas,0,0
205964,2017-08-28,Minnesota,0,2
205965,2017-08-28,Pennsylvania,0,3
205966,2017-08-28,Illinois,0,0
205967,2017-08-28,California,0,0
205968,2017-08-28,Tennessee,0,0
205969,2017-08-28,New Hampshire,0,0
205970,2017-08-28,Kentucky,0,1
205971,2017-08-28,Colorado,0,0
205972,2017-08-28,Pennsylvania,0,1
205973,2017-08-28,Minnesota,0,2
205974,2017-08-28,California,0,0
205975,2017-08-28,North Carolina,0,1
205976,2017-08-28,Utah,0,0
205977,2017-08-28,Florida,0,0
205978,2017-08-28,New Mexico,2,4
205979,2017-08-28,Texas,0,0
205980,2017-08-28,California,1,0
205981,2017-08-29,Ohio,1,0
205982,2017-08-29,Alabama,0,1
205983,2017-08-29,Indiana,0,1
205984,2017-08-29,Florida,1,0
205985,2017-08-29,Georgia,1,0
205986,2017-08-29,New York,0,1
205987,2017-08-29,California,0,0
205988,2017-08-29,Alabama,0,1
205989,2017-08-29,Louisiana,1,1
205990,2017-08-29,Illinois,0,1
205991,2017-08-29,Massachusetts,0,0
205992,2017-08-29,Massachusetts,0,0
205993,2017-08-29,Oregon,0,0
205994,2017-08-29,Tennessee,1,0
205995,2017-08-29,Illinois,0,1
205996,2017-08-29,Illinois,0,1
205997,2017-08-29,Connecticut,0,0
205998,2017-08-29,Illinois,1,0
205999,2017-08-29,Missouri,0,1
206000,2017-08-29,North Carolina,0,0
206001,2017-08-29,Washington,0,1
206002,2017-08-29,South Carolina,0,0
206003,2017-08-29,Mississippi,0,1
206004,2017-08-29,Tennessee,0,1
206005,2017-08-29,Pennsylvania,0,0
206006,2017-08-29,Tennessee,0,1
206007,2017-08-29,Connecticut,0,0
206008,2017-08-29,Kentucky,0,1
206009,2017-08-29,Tennessee,0,0
206010,2017-08-29,Mississippi,1,0
206011,2017-08-29,Pennsylvania,0,1
206012,2017-08-29,South Carolina,0,0
206013,2017-08-29,South Dakota,0,0
206014,2017-08-29,Georgia,0,2
206015,2017-08-29,Georgia,0,0
206016,2017-08-29,District of Columbia,0,0
206017,2017-08-29,District of Columbia,0,0
206018,2017-08-29,Illinois,0,0
206019,2017-08-29,Illinois,0,0
206020,2017-08-29,New Mexico,1,0
206021,2017-08-29,Ohio,1,0
206022,2017-08-29,Pennsylvania,1,0
206023,2017-08-29,Alabama,0,1
206024,2017-08-29,Michigan,0,1
206025,2017-08-29,Missouri,2,0
206026,2017-08-29,Minnesota,1,0
206027,2017-08-29,California,0,1
206028,2017-08-29,Maryland,0,0
206029,2017-08-29,Washington,0,1
206030,2017-08-29,Alabama,2,0
206031,2017-08-29,New Jersey,0,1
206032,2017-08-29,Minnesota,0,0
206033,2017-08-29,Texas,1,0
206034,2017-08-29,Pennsylvania,1,0
206035,2017-08-29,Louisiana,1,0
206036,2017-08-29,Wisconsin,0,1
206037,2017-08-29,Washington,0,1
206038,2017-08-29,Massachusetts,0,0
206039,2017-08-29,Michigan,0,1
206040,2017-08-29,Mississippi,0,1
206041,2017-08-29,Illinois,0,0
206042,2017-08-29,Minnesota,0,0
206043,2017-08-29,Massachusetts,1,0
206044,2017-08-29,Wisconsin,0,1
206045,2017-08-29,Georgia,0,1
206046,2017-08-29,Arkansas,0,0
206047,2017-08-29,California,0,0
206048,2017-08-29,Florida,0,0
206049,2017-08-29,Maryland,0,2
206050,2017-08-29,Indiana,1,0
206051,2017-08-29,Pennsylvania,0,0
206052,2017-08-29,Florida,0,0
206053,2017-08-29,Illinois,0,1
206054,2017-08-29,Arizona,0,0
206055,2017-08-29,Missouri,0,1
206056,2017-08-29,Colorado,0,0
206057,2017-08-29,Ohio,1,0
206058,2017-08-29,Missouri,0,1
206059,2017-08-29,Illinois,1,0
206060,2017-08-29,Indiana,1,0
206061,2017-08-29,Washington,1,0
206062,2017-08-29,New Jersey,0,0
206063,2017-08-29,Georgia,0,1
206064,2017-08-29,Rhode Island,0,0
206065,2017-08-29,Georgia,3,0
206066,2017-08-29,Illinois,0,3
206067,2017-08-29,Ohio,0,0
206068,2017-08-29,Massachusetts,0,0
206069,2017-08-29,Oklahoma,0,1
206070,2017-08-29,Tennessee,0,2
206071,2017-08-29,Ohio,0,1
206072,2017-08-29,Minnesota,0,1
206073,2017-08-29,South Carolina,0,0
206074,2017-08-29,Florida,0,0
206075,2017-08-29,South Carolina,0,2
206076,2017-08-29,Pennsylvania,0,0
206077,2017-08-29,Texas,0,0
206078,2017-08-29,Tennessee,0,0
206079,2017-08-29,Oregon,0,0
206080,2017-08-29,South Carolina,0,0
206081,2017-08-29,Massachusetts,0,1
206082,2017-08-29,Pennsylvania,0,0
206083,2017-08-29,Pennsylvania,0,1
206084,2017-08-29,Washington,0,1
206085,2017-08-29,California,0,0
206086,2017-08-29,Louisiana,0,0
206087,2017-08-29,Illinois,0,0
206088,2017-08-29,Illinois,0,1
206089,2017-08-29,Indiana,0,0
206090,2017-08-29,Tennessee,2,0
206091,2017-08-29,Kentucky,0,0
206092,2017-08-29,Arkansas,0,1
206093,2017-08-29,California,0,0
206094,2017-08-29,Louisiana,1,1
206095,2017-08-29,Tennessee,0,1
206096,2017-08-29,West Virginia,0,0
206097,2017-08-29,Florida,0,0
206098,2017-08-29,Florida,0,0
206099,2017-08-29,Kentucky,0,0
206100,2017-08-29,Wisconsin,0,1
206101,2017-08-29,Indiana,0,1
206102,2017-08-29,Massachusetts,0,0
206103,2017-08-29,California,0,0
206104,2017-08-29,Maryland,0,0
206105,2017-08-29,Indiana,1,0
206106,2017-08-29,Maryland,0,1
206107,2017-08-29,Indiana,0,0
206108,2017-08-29,Florida,0,0
206109,2017-08-29,Texas,0,0
206110,2017-08-29,Texas,0,1
206111,2017-08-29,New York,1,0
206112,2017-08-29,Pennsylvania,1,0
206113,2017-08-29,Michigan,0,1
206114,2017-08-29,Pennsylvania,0,1
206115,2017-08-29,Florida,0,1
206116,2017-08-29,Wisconsin,0,0
206117,2017-08-29,Ohio,0,0
206118,2017-08-29,Alabama,1,0
206119,2017-08-29,Wisconsin,0,0
206120,2017-08-29,Arizona,0,2
206121,2017-08-29,California,0,1
206122,2017-08-29,Indiana,0,2
206123,2017-08-29,Kentucky,0,1
206124,2017-08-29,Mississippi,0,1
206125,2017-08-29,Mississippi,0,0
206126,2017-08-29,Texas,0,0
206127,2017-08-29,Ohio,0,0
206128,2017-08-29,California,1,0
206129,2017-08-29,Oregon,0,0
206130,2017-08-29,Florida,0,1
206131,2017-08-29,Utah,0,2
206132,2017-08-29,Texas,0,0
206133,2017-08-29,California,0,0
206134,2017-08-29,California,1,0
206135,2017-08-29,California,0,2
206136,2017-08-29,Florida,0,0
206137,2017-08-29,Ohio,0,0
206138,2017-08-29,Indiana,0,0
206139,2017-08-29,New Jersey,0,0
206140,2017-08-29,Ohio,0,1
206141,2017-08-29,Massachusetts,0,0
206142,2017-08-29,Massachusetts,0,0
206143,2017-08-29,California,0,0
206144,2017-08-29,Ohio,0,0
206145,2017-08-29,Idaho,2,0
206146,2017-08-29,Pennsylvania,0,0
206147,2017-08-29,South Carolina,0,0
206148,2017-08-29,Florida,0,1
206149,2017-08-29,Florida,0,1
206150,2017-08-29,Kentucky,0,0
206151,2017-08-30,Maryland,0,0
206152,2017-08-30,Alaska,0,0
206153,2017-08-30,Kentucky,0,1
206154,2017-08-30,Georgia,0,0
206155,2017-08-30,Illinois,0,3
206156,2017-08-30,Illinois,0,1
206157,2017-08-30,California,1,2
206158,2017-08-30,Tennessee,0,0
206159,2017-08-30,Ohio,0,1
206160,2017-08-30,Virginia,0,1
206161,2017-08-30,Minnesota,0,1
206162,2017-08-30,Maryland,0,0
206163,2017-08-30,Missouri,1,0
206164,2017-08-30,Oregon,0,0
206165,2017-08-30,California,0,1
206166,2017-08-30,Indiana,0,0
206167,2017-08-30,Pennsylvania,0,0
206168,2017-08-30,Ohio,1,0
206169,2017-08-30,North Carolina,1,0
206170,2017-08-30,District of Columbia,0,1
206171,2017-08-30,Tennessee,0,1
206172,2017-08-30,Oregon,0,1
206173,2017-08-30,Texas,0,1
206174,2017-08-30,Iowa,0,0
206175,2017-08-30,Tennessee,0,0
206176,2017-08-30,Texas,1,2
206177,2017-08-30,Pennsylvania,0,0
206178,2017-08-30,Nebraska,0,0
206179,2017-08-30,Virginia,0,1
206180,2017-08-30,Washington,0,1
206181,2017-08-30,Washington,0,1
206182,2017-08-30,Oklahoma,0,2
206183,2017-08-30,Oklahoma,0,1
206184,2017-08-30,Pennsylvania,0,2
206185,2017-08-30,Florida,0,0
206186,2017-08-30,New York,0,1
206187,2017-08-30,District of Columbia,0,0
206188,2017-08-30,Mississippi,1,0
206189,2017-08-30,Florida,0,0
206190,2017-08-30,Kansas,1,0
206191,2017-08-30,Alabama,0,1
206192,2017-08-30,Alabama,0,1
206194,2017-08-30,New Jersey,0,0
206195,2017-08-30,Pennsylvania,1,1
206196,2017-08-30,Pennsylvania,2,0
206197,2017-08-30,Florida,1,0
206198,2017-08-30,Massachusetts,0,0
206200,2017-08-30,Ohio,0,0
206201,2017-08-30,Massachusetts,0,0
206202,2017-08-30,Wisconsin,0,1
206203,2017-08-30,North Carolina,0,2
206204,2017-08-30,California,1,0
206205,2017-08-30,West Virginia,0,1
206206,2017-08-30,New York,0,1
206207,2017-08-30,District of Columbia,0,0
206208,2017-08-30,Mississippi,1,0
206209,2017-08-30,North Carolina,0,1
206210,2017-08-30,District of Columbia,0,2
206211,2017-08-30,Indiana,1,0
206212,2017-08-30,Oklahoma,0,1
206213,2017-08-30,Delaware,0,0
206214,2017-08-30,Alabama,0,0
206215,2017-08-30,Michigan,0,1
206216,2017-08-30,Florida,0,2
206217,2017-08-30,Maryland,0,1
206218,2017-08-30,Illinois,0,1
206219,2017-08-30,Illinois,0,1
206220,2017-08-30,New Mexico,0,0
206221,2017-08-30,District of Columbia,1,0
206222,2017-08-30,District of Columbia,0,0
206223,2017-08-30,District of Columbia,0,0
206224,2017-08-30,Kentucky,0,0
206225,2017-08-30,North Dakota,0,0
206226,2017-08-30,District of Columbia,0,2
206227,2017-08-30,Utah,0,0
206228,2017-08-30,Texas,0,1
206229,2017-08-30,Indiana,0,1
206230,2017-08-30,New York,0,1
206231,2017-08-30,Mississippi,0,1
206232,2017-08-30,Indiana,0,0
206233,2017-08-30,New York,0,0
206234,2017-08-30,Illinois,0,1
206235,2017-08-30,Georgia,0,1
206236,2017-08-30,New York,0,2
206237,2017-08-30,Georgia,0,0
206238,2017-08-30,Mississippi,0,1
206239,2017-08-30,Arkansas,0,0
206240,2017-08-30,Pennsylvania,0,0
206241,2017-08-30,New Jersey,0,0
206242,2017-08-30,District of Columbia,0,0
206243,2017-08-30,California,3,0
206244,2017-08-30,Kentucky,0,0
206245,2017-08-30,California,2,2
206246,2017-08-30,North Carolina,0,0
206247,2017-08-30,Florida,0,1
206248,2017-08-30,Connecticut,0,0
206249,2017-08-30,Michigan,1,0
206250,2017-08-30,Connecticut,0,0
206251,2017-08-30,Utah,0,1
206252,2017-08-30,Florida,0,1
206253,2017-08-30,Mississippi,0,1
206254,2017-08-30,Pennsylvania,0,1
206255,2017-08-30,Indiana,0,2
206256,2017-08-30,Kansas,0,0
206257,2017-08-30,Illinois,0,0
206258,2017-08-30,South Carolina,0,0
206259,2017-08-30,South Carolina,0,0
206260,2017-08-30,Illinois,0,0
206261,2017-08-30,South Carolina,0,0
206262,2017-08-30,Illinois,0,0
206263,2017-08-30,Illinois,0,1
206264,2017-08-30,Illinois,1,0
206265,2017-08-30,North Carolina,0,1
206266,2017-08-30,Alabama,0,0
206267,2017-08-30,Michigan,1,0
206268,2017-08-30,New Jersey,0,0
206269,2017-08-30,Kentucky,0,0
206270,2017-08-30,Pennsylvania,1,0
206271,2017-08-30,Oklahoma,0,1
206272,2017-08-30,Colorado,0,0
206273,2017-08-30,Massachusetts,0,0
206274,2017-08-30,Colorado,0,0
206275,2017-08-30,New Hampshire,0,0
206276,2017-08-30,Florida,0,0
206277,2017-08-30,Florida,0,2
206278,2017-08-30,New Jersey,0,1
206279,2017-08-30,Michigan,0,1
206280,2017-08-30,Pennsylvania,1,0
206281,2017-08-30,Massachusetts,0,1
206282,2017-08-30,Maryland,0,1
206283,2017-08-30,Louisiana,1,0
206284,2017-08-30,California,0,0
206285,2017-08-30,Louisiana,1,1
206286,2017-08-30,Massachusetts,0,0
206287,2017-08-30,Alaska,0,0
206288,2017-08-30,Illinois,0,0
206289,2017-08-30,Illinois,0,1
206290,2017-08-30,Massachusetts,0,0
206291,2017-08-30,Mississippi,0,0
206292,2017-08-30,Illinois,0,3
206293,2017-08-30,Illinois,0,1
206294,2017-08-30,Georgia,0,2
206295,2017-08-30,Georgia,0,1
206296,2017-08-30,Alabama,0,1
206297,2017-08-30,Texas,1,0
206298,2017-08-30,Florida,0,2
206299,2017-08-30,California,0,1
206300,2017-08-30,Maryland,1,0
206301,2017-08-30,Maryland,2,0
206302,2017-08-30,Colorado,0,0
206303,2017-08-31,California,0,1
206304,2017-08-31,Kansas,0,0
206305,2017-08-31,California,1,1
206306,2017-08-31,California,0,0
206307,2017-08-31,California,0,0
206308,2017-08-31,California,0,0
206309,2017-08-31,California,0,1
206310,2017-08-31,Ohio,1,1
206311,2017-08-31,New Jersey,0,1
206312,2017-08-31,Virginia,0,0
206313,2017-08-31,Virginia,0,0
206314,2017-08-31,California,0,0
206315,2017-08-31,Idaho,0,1
206316,2017-08-31,California,0,0
206317,2017-08-31,California,1,1
206318,2017-08-31,Arizona,0,1
206319,2017-08-31,New Jersey,0,0
206320,2017-08-31,District of Columbia,0,1
206322,2017-08-31,California,0,0
206323,2017-08-31,Montana,0,1
206324,2017-08-31,Illinois,0,0
206325,2017-08-31,Mississippi,0,1
206326,2017-08-31,Colorado,0,0
206327,2017-08-31,Illinois,0,0
206328,2017-08-31,Virginia,0,1
206329,2017-08-31,Minnesota,1,0
206330,2017-08-31,Maryland,0,1
206331,2017-08-31,Illinois,0,0
206332,2017-08-31,Virginia,1,0
206333,2017-08-31,New Jersey,0,0
206335,2017-08-31,Kentucky,0,0
206336,2017-08-31,Ohio,0,0
206337,2017-08-31,Ohio,0,0
206338,2017-08-31,Ohio,2,0
206339,2017-08-31,Arkansas,1,0
206340,2017-08-31,Louisiana,1,0
206341,2017-08-31,Florida,0,0
206342,2017-08-31,Colorado,0,0
206343,2017-08-31,North Carolina,2,0
206344,2017-08-31,Iowa,0,1
206345,2017-08-31,Texas,1,0
206346,2017-08-31,Illinois,0,3
206347,2017-08-31,Illinois,0,0
206348,2017-08-31,Illinois,0,1
206349,2017-08-31,Montana,0,1
206350,2017-08-31,North Dakota,0,1
206351,2017-08-31,North Carolina,0,1
206352,2017-08-31,California,1,0
206353,2017-08-31,Iowa,0,0
206354,2017-08-31,Iowa,0,0
206355,2017-08-31,Iowa,0,0
206356,2017-08-31,Illinois,0,0
206357,2017-08-31,Iowa,0,1
206358,2017-08-31,West Virginia,0,0
206359,2017-08-31,New York,0,1
206360,2017-08-31,Georgia,0,1
206361,2017-08-31,Indiana,0,1
206362,2017-08-31,Virginia,0,0
206363,2017-08-31,Indiana,0,1
206364,2017-08-31,Connecticut,1,1
206365,2017-08-31,Indiana,0,1
206366,2017-08-31,Louisiana,0,1
206367,2017-08-31,Louisiana,0,1
206368,2017-08-31,New Jersey,0,1
206369,2017-08-31,Illinois,0,1
206370,2017-08-31,California,1,0
206371,2017-08-31,California,0,1
206372,2017-08-31,California,0,0
206373,2017-08-31,Louisiana,0,1
206374,2017-08-31,North Carolina,0,1
206375,2017-08-31,Kansas,0,1
206376,2017-08-31,Florida,0,1
206378,2017-08-31,Florida,2,0
206379,2017-08-31,New Jersey,0,1
206380,2017-08-31,Maryland,1,0
206381,2017-08-31,Michigan,0,2
206382,2017-08-31,Indiana,0,1
206383,2017-08-31,Indiana,1,0
206384,2017-08-31,Pennsylvania,0,0
206385,2017-08-31,New Jersey,0,1
206386,2017-08-31,Mississippi,1,0
206387,2017-08-31,Connecticut,0,0
206388,2017-08-31,Connecticut,0,0
206389,2017-08-31,South Carolina,0,0
206390,2017-08-31,Florida,1,0
206391,2017-08-31,Illinois,0,1
206392,2017-08-31,Vermont,0,0
206393,2017-08-31,Arkansas,0,0
206394,2017-08-31,North Carolina,1,2
206395,2017-08-31,Missouri,1,0
206396,2017-08-31,Connecticut,0,0
206397,2017-08-31,Pennsylvania,0,0
206398,2017-08-31,Texas,0,1
206399,2017-08-31,Texas,0,1
206400,2017-08-31,Tennessee,1,0
206401,2017-08-31,Florida,1,0
206402,2017-08-31,Missouri,0,0
206403,2017-08-31,Tennessee,1,0
206404,2017-08-31,Indiana,1,0
206406,2017-08-31,Virginia,0,1
206407,2017-08-31,Wisconsin,0,1
206408,2017-08-31,Georgia,1,0
206409,2017-08-31,Colorado,0,0
206410,2017-08-31,Kansas,0,1
206411,2017-08-31,Texas,0,1
206412,2017-08-31,Ohio,0,0
206413,2017-08-31,Illinois,0,0
206414,2017-08-31,Virginia,0,0
206415,2017-08-31,New York,0,1
206416,2017-08-31,Georgia,0,0
206417,2017-08-31,Iowa,0,1
206418,2017-08-31,Illinois,2,10
206419,2017-08-31,Alaska,0,1
206420,2017-08-31,Louisiana,0,0
206421,2017-08-31,Massachusetts,0,1
206422,2017-08-31,Wisconsin,0,1
206423,2017-08-31,Massachusetts,0,0
206424,2017-08-31,Illinois,0,1
206425,2017-08-31,Illinois,1,0
206426,2017-08-31,Missouri,1,0
206427,2017-08-31,Florida,0,0
206429,2017-08-31,Illinois,0,1
206430,2017-08-31,Florida,0,0
206431,2017-08-31,Illinois,0,1
206432,2017-08-31,Louisiana,0,1
206433,2017-08-31,Arkansas,0,0
206434,2017-08-31,Georgia,0,0
206435,2017-08-31,Georgia,0,0
206436,2017-08-31,Mississippi,0,0
206437,2017-08-31,Alabama,2,0
206438,2017-08-31,Louisiana,0,1
206439,2017-08-31,Maryland,0,0
206440,2017-08-31,Virginia,1,0
206441,2017-08-31,Illinois,2,0
206442,2017-08-31,Massachusetts,0,0
206443,2017-08-31,Washington,0,0
206444,2017-08-31,Mississippi,1,0
206445,2017-08-31,South Carolina,1,0
206446,2017-08-31,Louisiana,1,0
206447,2017-08-31,South Carolina,0,1
206448,2017-08-31,California,0,0
206449,2017-08-31,Florida,1,0
206450,2017-08-31,Missouri,0,1
206451,2017-08-31,Illinois,0,0
206452,2017-08-31,California,0,1
206453,2017-08-31,Arizona,0,1
206454,2017-08-31,Tennessee,0,0
206455,2017-08-31,Arizona,1,0
206456,2017-08-31,Florida,1,1
206457,2017-08-31,Massachusetts,0,1
206458,2017-08-31,South Carolina,0,0
206459,2017-08-31,California,1,0
206460,2017-08-31,Nebraska,0,1
206461,2017-09-01,Michigan,0,0
206462,2017-09-01,Idaho,0,0
206463,2017-09-01,Delaware,0,3
206464,2017-09-01,Michigan,1,0
206465,2017-09-01,California,0,0
206466,2017-09-01,Oklahoma,1,0
206467,2017-09-01,Massachusetts,0,0
206468,2017-09-01,Pennsylvania,2,1
206469,2017-09-01,Mississippi,0,1
206470,2017-09-01,Massachusetts,0,0
206471,2017-09-01,Iowa,0,0
206472,2017-09-01,Maryland,0,0
206473,2017-09-01,Mississippi,0,1
206474,2017-09-01,Missouri,0,0
206475,2017-09-01,Massachusetts,0,0
206476,2017-09-01,Missouri,0,1
206477,2017-09-01,Ohio,1,1
206478,2017-09-01,Maryland,0,0
206479,2017-09-01,California,0,1
206480,2017-09-01,Wisconsin,1,0
206481,2017-09-01,Maryland,0,1
206482,2017-09-01,Wisconsin,1,0
206483,2017-09-01,Illinois,0,0
206484,2017-09-01,Pennsylvania,1,0
206485,2017-09-01,Ohio,0,1
206486,2017-09-01,Alabama,0,1
206487,2017-09-01,Alabama,0,1
206488,2017-09-01,Maryland,0,1
206489,2017-09-01,Georgia,0,0
206490,2017-09-01,Alabama,0,1
206491,2017-09-01,Alabama,0,1
206492,2017-09-01,Georgia,0,1
206493,2017-09-01,Florida,0,0
206494,2017-09-01,Mississippi,1,1
206495,2017-09-01,Georgia,0,0
206496,2017-09-01,District of Columbia,0,0
206497,2017-09-01,New Hampshire,0,0
206498,2017-09-01,District of Columbia,0,0
206499,2017-09-01,Ohio,0,0
206500,2017-09-01,Missouri,1,0
206501,2017-09-01,Missouri,0,1
206502,2017-09-01,Ohio,0,0
206503,2017-09-01,Illinois,0,1
206504,2017-09-01,Virginia,1,0
206505,2017-09-01,Wisconsin,0,0
206506,2017-09-01,Illinois,0,2
206507,2017-09-01,Mississippi,1,0
206508,2017-09-01,Louisiana,0,0
206509,2017-09-01,North Dakota,0,0
206510,2017-09-01,California,3,0
206511,2017-09-01,Oklahoma,0,1
206512,2017-09-01,South Dakota,0,0
206513,2017-09-01,Pennsylvania,0,1
206514,2017-09-01,Arkansas,0,1
206515,2017-09-01,Ohio,0,1
206516,2017-09-01,Mississippi,0,1
206517,2017-09-01,Colorado,0,0
206518,2017-09-01,Oklahoma,0,1
206519,2017-09-01,Texas,0,3
206520,2017-09-01,Texas,0,0
206521,2017-09-01,Illinois,0,0
206522,2017-09-01,Arizona,1,0
206523,2017-09-01,District of Columbia,0,0
206524,2017-09-01,Connecticut,0,1
206525,2017-09-01,South Carolina,1,0
206526,2017-09-01,Georgia,1,0
206527,2017-09-01,Tennessee,0,0
206528,2017-09-01,Illinois,0,1
206529,2017-09-01,Texas,0,3
206530,2017-09-01,Illinois,0,1
206531,2017-09-01,Massachusetts,0,0
206532,2017-09-01,Arkansas,0,0
206533,2017-09-01,Massachusetts,0,1
206534,2017-09-01,Massachusetts,0,0
206535,2017-09-01,Missouri,0,0
206536,2017-09-01,California,0,1
206537,2017-09-01,Missouri,0,3
206538,2017-09-01,Illinois,0,2
206539,2017-09-01,Illinois,1,0
206540,2017-09-01,Texas,1,0
206541,2017-09-01,Mississippi,1,0
206542,2017-09-01,Tennessee,0,2
206543,2017-09-01,Florida,1,0
206544,2017-09-01,Ohio,0,0
206545,2017-09-01,District of Columbia,0,1
206546,2017-09-01,Maryland,0,1
206547,2017-09-01,Ohio,1,0
206548,2017-09-01,Texas,1,0
206549,2017-09-01,Ohio,0,1
206550,2017-09-01,Texas,0,1
206551,2017-09-01,North Dakota,0,0
206552,2017-09-01,Oklahoma,1,0
206553,2017-09-01,Indiana,0,1
206554,2017-09-01,Arizona,1,0
206555,2017-09-01,Illinois,0,1
206556,2017-09-01,Florida,0,0
206557,2017-09-01,Michigan,0,1
206558,2017-09-01,Georgia,0,0
206559,2017-09-01,Ohio,0,0
206560,2017-09-01,North Carolina,0,0
206561,2017-09-01,Louisiana,0,0
206562,2017-09-01,Missouri,0,1
206563,2017-09-01,Georgia,1,0
206564,2017-09-01,California,1,0
206565,2017-09-01,Wisconsin,0,1
206566,2017-09-01,California,0,1
206567,2017-09-01,New Mexico,1,0
206568,2017-09-01,Florida,1,0
206569,2017-09-01,Tennessee,1,0
206570,2017-09-01,Georgia,0,0
206571,2017-09-01,Kentucky,0,1
206572,2017-09-01,South Carolina,0,1
206573,2017-09-01,North Carolina,0,1
206574,2017-09-01,California,0,0
206575,2017-09-01,California,0,0
206576,2017-09-01,North Carolina,0,0
206577,2017-09-01,California,1,0
206578,2017-09-01,California,0,0
206579,2017-09-01,Virginia,0,1
206580,2017-09-01,Arizona,0,0
206581,2017-09-01,Florida,0,0
206582,2017-09-01,Iowa,1,0
206583,2017-09-01,Oklahoma,1,0
206584,2017-09-01,Florida,0,0
206585,2017-09-01,New York,0,0
206586,2017-09-01,Illinois,0,2
206587,2017-09-01,Louisiana,0,0
206588,2017-09-01,District of Columbia,0,1
206589,2017-09-01,Utah,0,0
206590,2017-09-01,North Carolina,0,1
206591,2017-09-01,Connecticut,0,1
206592,2017-09-01,Oklahoma,0,1
206593,2017-09-01,Missouri,0,0
206594,2017-09-01,Texas,0,0
206595,2017-09-01,Tennessee,1,0
206596,2017-09-01,Massachusetts,1,0
206597,2017-09-01,Colorado,0,0
206598,2017-09-01,Vermont,1,0
206599,2017-09-01,Indiana,0,1
206600,2017-09-01,Missouri,1,1
206601,2017-09-01,New Jersey,0,1
206602,2017-09-01,Illinois,0,0
206603,2017-09-01,Tennessee,0,0
206604,2017-09-01,Florida,0,1
206605,2017-09-01,Illinois,0,1
206606,2017-09-01,Colorado,0,1
206607,2017-09-01,Florida,0,1
206608,2017-09-01,Florida,1,0
206609,2017-09-01,South Carolina,0,0
206610,2017-09-01,Indiana,0,1
206611,2017-09-01,Pennsylvania,0,1
206612,2017-09-01,Indiana,0,0
206613,2017-09-01,South Carolina,0,2
206614,2017-09-01,Wisconsin,0,2
206615,2017-09-01,Louisiana,0,1
206616,2017-09-01,Virginia,0,1
206617,2017-09-01,Kansas,0,0
206618,2017-09-01,District of Columbia,0,1
206619,2017-09-01,Georgia,0,0
206620,2017-09-01,Missouri,0,0
206621,2017-09-01,New Jersey,0,1
206622,2017-09-01,New York,0,1
206623,2017-09-02,Indiana,0,1
206624,2017-09-02,New York,0,1
206625,2017-09-02,New Jersey,0,1
206626,2017-09-02,Alabama,0,1
206627,2017-09-02,Louisiana,0,0
206628,2017-09-02,Minnesota,0,0
206629,2017-09-02,Minnesota,0,0
206630,2017-09-02,Missouri,0,0
206631,2017-09-02,Missouri,0,0
206632,2017-09-02,Tennessee,0,1
206633,2017-09-02,Illinois,0,1
206634,2017-09-02,Illinois,0,1
206635,2017-09-02,Illinois,1,0
206636,2017-09-02,New York,0,1
206637,2017-09-02,South Carolina,0,1
206638,2017-09-02,Texas,2,0
206639,2017-09-02,North Carolina,0,1
206640,2017-09-02,Iowa,0,0
206641,2017-09-02,New York,0,1
206642,2017-09-02,Indiana,0,0
206643,2017-09-02,Indiana,0,1
206644,2017-09-02,New Jersey,0,1
206645,2017-09-02,Michigan,0,0
206646,2017-09-02,Louisiana,0,1
206647,2017-09-02,Missouri,1,0
206648,2017-09-02,New Jersey,0,3
206649,2017-09-02,Ohio,1,0
206650,2017-09-02,Connecticut,0,1
206651,2017-09-02,Wisconsin,0,0
206652,2017-09-02,North Carolina,0,1
206653,2017-09-02,Wisconsin,0,0
206654,2017-09-02,Pennsylvania,0,0
206655,2017-09-02,Michigan,0,0
206656,2017-09-02,Pennsylvania,1,0
206657,2017-09-02,Rhode Island,0,0
206658,2017-09-02,California,0,0
206659,2017-09-02,South Carolina,0,0
206660,2017-09-02,Wisconsin,0,1
206661,2017-09-02,Maryland,0,1
206662,2017-09-02,District of Columbia,1,2
206663,2017-09-02,North Dakota,0,0
206664,2017-09-02,Pennsylvania,0,0
206665,2017-09-02,Mississippi,0,1
206666,2017-09-02,Alabama,0,2
206667,2017-09-02,Oregon,0,0
206668,2017-09-02,Indiana,0,1
206669,2017-09-02,Virginia,0,1
206670,2017-09-02,Ohio,0,1
206671,2017-09-02,Illinois,0,2
206672,2017-09-02,Massachusetts,0,0
